Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M DRE-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F DRE-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 4.253244e+003 5.010441e+002 5.746172e+001 6.254692e+001 6.091116e-003 7.493823e+000 8.256332e+000 0.000000e+000 2.642011e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.841367e-014 3.243189e-014 1.944660e-013 1.226798e-013 2.480880e-015 3.977399e-014 8.877232e-014 1.081273e-012 1.110806e-012 9.210103e-016 4.645121e-014 8.373042e-013 1.130960e-012 4.034680e-014 1.822977e-013 3.300252e-011 1.127489e-013 2.454244e-013 0.000000e+000 7.394781e-005 8.920202e-005 0.000000e+000 0.000000e+000 1.532091e-001 0.000000e+000 1.547314e-002 1.223880e-001 6.424730e-002 2.643085e-001 1.217524e-002 2.070876e-002 2.629318e+007 5.526863e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 3.099722e+002 1.073101e+002 4.762471e+001 5.220499e+001 1.765331e-002 7.204497e+000 2.569449e+000 0.000000e+000 2.738514e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.378757e-013 6.719658e-014 1.436636e-013 1.166408e-013 2.374373e-015 5.518402e-013 2.058336e-013 1.000777e-012 1.048927e-012 9.812542e-016 6.278916e-014 8.976907e-013 1.073362e-012 2.782150e-014 5.991238e-015 8.269035e-011 1.145487e-012 1.186190e-012 0.000000e+000 5.075400e-004 8.272495e-004 0.000000e+000 0.000000e+000 4.406188e-001 0.000000e+000 4.046738e-002 1.618388e-001 9.108034e-002 1.043549e+000 5.146096e-001 2.578867e-002 2.479461e+007 6.190724e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 4.982714e+000 1.337007e+001 3.481897e+001 3.819945e+001 1.195843e-002 6.203268e+000 3.122474e+000 0.000000e+000 2.491628e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.212371e-013 1.354182e-013 1.538198e-013 1.007565e-013 2.579726e-015 7.398179e-014 2.479102e-014 1.118126e-012 9.704818e-013 1.042550e-015 9.604221e-014 1.063535e-012 1.087985e-012 3.119193e-014 1.202573e-014 4.401702e-011 2.133656e-014 3.984296e-014 0.000000e+000 2.149264e-002 7.677491e-003 0.000000e+000 0.000000e+000 2.747976e-001 0.000000e+000 4.444364e-002 2.308316e-002 1.265304e-001 8.732867e-001 1.210476e-002 3.040824e-002 2.642942e+007 6.721830e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 5.741082e-001 1.422542e+000 2.509808e+001 2.784202e+001 1.109080e-002 5.764460e+000 4.327355e+000 0.000000e+000 1.938951e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 3.795368e-013 1.644061e-013 5.973157e-013 1.044939e-013 2.148693e-015 9.295684e-013 1.791711e-013 1.358188e-012 1.084336e-012 1.056579e-015 1.595217e-013 1.156641e-012 1.346337e-012 3.770739e-014 4.694207e-014 7.470048e-011 8.424738e-013 8.960976e-013 0.000000e+000 1.245220e-001 4.987243e-002 0.000000e+000 0.000000e+000 1.772736e-001 0.000000e+000 4.291127e-002 4.798820e-002 1.393330e-001 4.286951e-001 1.635944e-001 2.816038e-002 2.533955e+007 6.922485e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 2.009728e+001 2.535016e-001 1.500154e+001 1.739014e+001 1.095958e-002 5.265355e+000 5.105300e+000 0.000000e+000 1.682517e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.311728e-013 9.169620e-014 3.262845e-013 1.143212e-013 1.613920e-015 4.455382e-014 8.235201e-015 1.139860e-012 9.350122e-013 1.064959e-015 2.372445e-013 1.141930e-012 1.185786e-012 2.848709e-014 2.517358e-014 8.519467e-011 7.050232e-015 6.253561e-015 0.000000e+000 6.818905e-003 1.200386e-001 0.000000e+000 0.000000e+000 1.983211e-001 0.000000e+000 3.589026e-002 1.190076e-001 9.611636e-002 1.558277e-001 4.263717e-003 2.535022e-002 2.561201e+007 6.781820e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 2.376793e+001 1.649024e-001 1.309774e+001 1.542710e+001 1.050547e-002 4.595396e+000 4.644341e+000 0.000000e+000 1.570653e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.083217e-014 5.497546e-014 1.006438e-013 1.111606e-013 8.537496e-016 3.391815e-013 5.856528e-014 9.222016e-013 9.587949e-013 1.171143e-015 3.139084e-013 1.003154e-012 1.071565e-012 1.382086e-014 1.217996e-014 7.680064e-011 6.317158e-013 8.586831e-013 0.000000e+000 5.745617e-003 1.520140e-001 0.000000e+000 0.000000e+000 2.547951e-001 0.000000e+000 3.834408e-002 3.846292e-002 8.233994e-002 3.312304e-001 1.100342e-002 2.115941e-002 2.574825e+007 6.682610e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 1.747567e+001 1.523140e-001 1.254607e+001 1.507860e+001 1.165481e-002 4.348541e+000 4.365154e+000 0.000000e+000 1.740176e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.075911e-013 9.597712e-014 2.371840e-013 9.958917e-014 1.647643e-015 9.980963e-013 9.061127e-014 9.274214e-013 1.120837e-012 1.113790e-015 4.505975e-013 1.089888e-012 1.240706e-012 2.408092e-014 9.604541e-015 9.408492e-011 2.662845e-012 3.442683e-012 0.000000e+000 4.275700e-003 1.509708e-001 0.000000e+000 0.000000e+000 2.995408e-001 0.000000e+000 3.767835e-002 2.505414e-002 6.130744e-002 1.048879e+000 1.920881e-002 2.417621e-002 2.629318e+007 6.004753e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 8.828255e-001 1.452072e-001 1.073735e+001 1.300629e+001 1.172530e-002 4.286583e+000 4.369137e+000 0.000000e+000 1.676738e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.980600e-013 9.054758e-014 3.157407e-013 9.411254e-014 1.714079e-015 1.187904e-012 1.916204e-014 1.070019e-012 1.072083e-012 1.045105e-015 6.006911e-013 1.199006e-012 1.234862e-012 2.895031e-014 6.004035e-014 8.095449e-011 1.201523e-012 9.786573e-013 0.000000e+000 7.338742e-002 1.626742e-001 0.000000e+000 0.000000e+000 2.802336e-001 0.000000e+000 4.613637e-002 3.720174e-002 9.296245e-002 7.058556e-001 1.956511e-002 2.547494e-002 2.670189e+007 6.017408e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 9.158913e-001 1.498215e-001 9.822089e+000 1.167117e+001 1.311049e-002 4.399421e+000 4.661475e+000 0.000000e+000 1.830163e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.682242e-013 3.000741e-013 5.523694e-013 9.998937e-014 6.629776e-015 2.390995e-013 3.354935e-014 1.162903e-012 1.163670e-012 9.953674e-016 7.796714e-013 1.269506e-012 1.424088e-012 4.121184e-014 3.327555e-014 4.310901e-011 3.695288e-014 4.006486e-014 0.000000e+000 6.157269e-002 1.641007e-001 0.000000e+000 0.000000e+000 2.556310e-001 0.000000e+000 4.660877e-002 3.339626e-002 8.916560e-002 1.011169e-001 1.192508e-002 2.158613e-002 2.779176e+007 6.298694e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 1.580679e+001 1.477748e-001 9.965017e+000 1.159619e+001 1.050961e-002 4.599531e+000 4.398152e+000 0.000000e+000 1.779991e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 3.101981e-013 3.742786e-013 4.940937e-013 1.283336e-013 4.073861e-015 4.679500e-013 7.893560e-013 1.327656e-012 1.372985e-012 9.114455e-016 9.676239e-013 1.352487e-012 1.548455e-012 5.448338e-014 2.095563e-014 7.639438e-011 9.719336e-013 1.211087e-012 0.000000e+000 8.520211e-003 1.691271e-001 0.000000e+000 0.000000e+000 2.061821e-001 0.000000e+000 5.153330e-002 1.065477e-001 7.601094e-002 7.157108e-002 1.095608e-002 2.614114e-002 2.751929e+007 6.792871e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+003 5.545585e+001 1.485249e-001 9.786815e+000 1.124598e+001 4.975411e-003 4.723784e+000 4.169662e+000 0.000000e+000 1.791204e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.361068e-014 5.746450e-014 1.144966e-013 1.083248e-013 1.005943e-015 7.708384e-013 1.165319e-013 9.183808e-013 9.252631e-013 9.744171e-016 8.278227e-013 1.012345e-012 1.027637e-012 1.468060e-014 6.884436e-014 7.405280e-011 6.350207e-013 6.586449e-013 0.000000e+000 2.355822e-003 1.629259e-001 0.000000e+000 0.000000e+000 1.651702e-001 0.000000e+000 4.834255e-002 7.165117e-002 6.565329e-002 2.256870e-001 1.335726e+000 2.135896e-002 2.683812e+007 6.533700e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 1.219205e+001 1.595117e-001 1.111776e+001 1.300185e+001 5.406045e-003 5.158985e+000 4.419221e+000 0.000000e+000 1.770359e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.430510e-013 1.824460e-013 3.592289e-013 8.943889e-014 6.477839e-015 8.194703e-013 5.428324e-013 1.186376e-012 1.154823e-012 9.588363e-016 9.531357e-013 1.234234e-012 1.322725e-012 2.491020e-014 1.107803e-014 8.658680e-011 7.602147e-013 1.304627e-012 0.000000e+000 4.931961e-003 1.436714e-001 0.000000e+000 0.000000e+000 1.508438e-001 0.000000e+000 3.573282e-002 7.551165e-002 5.587116e-002 7.367633e-001 1.016951e-002 1.770409e-002 2.765553e+007 5.483285e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 1.022016e+000 1.550463e-001 9.169768e+000 1.112764e+001 4.966787e-003 5.143400e+000 4.464162e+000 0.000000e+000 1.651046e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.672042e-013 3.531180e-013 7.749654e-013 9.217644e-014 7.414032e-015 6.754265e-013 7.046627e-014 1.396944e-012 1.454689e-012 8.656731e-016 1.112341e-012 1.597448e-012 1.758771e-012 5.774166e-014 2.928017e-015 8.510849e-011 6.641330e-014 6.684020e-014 0.000000e+000 4.668482e-002 1.489540e-001 0.000000e+000 0.000000e+000 1.767316e-001 0.000000e+000 3.807041e-002 8.188511e-002 6.422841e-002 3.314031e-001 1.569399e-002 2.148833e-002 2.765553e+007 5.564383e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 1.446384e+000 1.431222e-001 6.625360e+000 7.843455e+000 4.392140e-003 4.869447e+000 4.007542e+000 0.000000e+000 1.634541e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.313709e-013 1.757620e-013 2.695106e-013 1.179180e-013 2.160765e-015 1.125660e-013 1.588448e-014 1.066520e-012 1.150228e-012 9.283863e-016 1.163163e-012 1.412608e-012 1.419226e-012 3.561518e-014 9.283873e-014 4.263244e-011 1.272828e-014 2.427983e-014 0.000000e+000 4.866766e-002 1.632179e-001 0.000000e+000 0.000000e+000 1.611172e-001 0.000000e+000 4.910096e-002 7.375850e-002 7.617644e-002 1.191388e-001 2.455753e-002 2.509810e-002 2.765553e+007 6.279472e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
